run_id,lead_hours,field,pressure_hpa,baseline_rmse,residual_rmse,rmse_reduction_pct
k2_w256_d16,6,geopotential,30,1788.3076932888548,473.86972011894005,73.50177925771531
k2_w256_d16,6,geopotential,500,31.13852694360948,125.45316574305843,-302.8872848424997
k2_w256_d16,6,u_component_of_wind,1,19.89105783588024,21.325319787968333,-7.210586605911518
k2_w256_d16,6,u_component_of_wind,2,14.808786249493675,15.197617970155463,-2.625682578645372
k2_w256_d16,6,u_component_of_wind,3,11.813944705597986,11.254670894373364,4.734014126201325
k2_w256_d16,6,u_component_of_wind,5,10.582284597279084,11.74343753526089,-10.972611134275878
k2_w256_d16,6,u_component_of_wind,7,10.734911366240992,14.41798313146475,-34.30928900639305
k2_w256_d16,6,u_component_of_wind,10,11.367662377437185,17.72399124940561,-55.91588367881706
k2_w256_d16,6,u_component_of_wind,20,5.027319534514148,7.156648672401653,-42.3551581169445
k2_w256_d16,6,u_component_of_wind,30,4.870175131043882,6.092959268328447,-25.107600946220423
k2_w256_d16,6,v_component_of_wind,1,12.650821521634215,14.246493324410809,-12.6131872151372
k2_w256_d16,6,v_component_of_wind,2,9.32051501398184,9.771744859716083,-4.841254427006958
k2_w256_d16,6,v_component_of_wind,3,7.377398002654424,7.938274341784702,-7.602630885963757
k2_w256_d16,6,v_component_of_wind,5,5.7748836147911335,6.344071257593295,-9.856261714856185
k2_w256_d16,6,v_component_of_wind,7,5.008131173043137,5.378027319496592,-7.385911703840065
k2_w256_d16,6,v_component_of_wind,10,4.115790792237513,4.446858300794545,-8.043837145013132
k2_w256_d16,6,v_component_of_wind,20,3.008941802687958,3.5844809634803108,-19.127626871287774
k2_w256_d16,6,v_component_of_wind,30,2.687952154629618,2.8596871547182197,-6.389064619056262
k2_w256_d16,6,specific_humidity,1,8.822090230926471e-07,4.0108215612571396e-07,54.53660690074427
k2_w256_d16,6,specific_humidity,2,6.319030013197258e-07,1.8318162207801497e-07,71.01111694430298
k2_w256_d16,6,specific_humidity,3,5.566283515854871e-07,1.709707033016607e-07,69.2845858794882
k2_w256_d16,6,specific_humidity,5,4.6491624455131087e-07,2.161225134644553e-07,53.51366703199747
k2_w256_d16,6,specific_humidity,7,3.856301475623728e-07,2.442010697807485e-07,36.6747980352727
k2_w256_d16,6,specific_humidity,10,2.699003674101188e-07,3.224150495326877e-07,-19.45706211017186
k2_w256_d16,6,specific_humidity,20,1.0596226762451903e-07,3.8942240392489506e-07,-267.51044749705324
k2_w256_d16,6,specific_humidity,30,8.362557987089006e-08,2.1383086489466416e-07,-155.70030751930057
k2_w256_d16,6,specific_cloud_ice_water_content,1,1.466035147732589e-06,2.2482649536207265e-06,-53.356824841338636
k2_w256_d16,6,specific_cloud_ice_water_content,2,1.4513668724636064e-06,2.224772121558366e-06,-53.28805995013182
k2_w256_d16,6,specific_cloud_ice_water_content,3,1.4498182097670895e-06,2.239432605064683e-06,-54.462993358625525
k2_w256_d16,6,specific_cloud_ice_water_content,5,1.4418084047152534e-06,2.1512159601719415e-06,-49.202623118068935
k2_w256_d16,6,specific_cloud_ice_water_content,7,1.4457543483121473e-06,2.2010928009049955e-06,-52.24528312674084
