run_id,origin,valid_time,lead_hours,field,pressure_hpa,baseline_mse,residual_mse,baseline_bias,residual_bias
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,250.0,1.6060208732681647,15.645971257432311,0.007675151248141474,0.41175517628737673
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,300.0,1.7358237202522906,78.12306655056362,-0.022112887773197143,-4.6395044488492765
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,350.0,1.5880193477221969,59.875690413202946,0.0046750820289789986,3.021296262972803
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,400.0,1.43039735635762,19.540422071663414,0.033075981398188674,0.6995580119185577
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,450.0,1.2294972545472618,5.852577343672127,0.024361017517790223,-0.672930665903122
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,500.0,1.036327427518221,3.1933605270905936,0.009030342424092612,0.3183188959794977
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,550.0,0.9622518016711745,6.552460626357361,0.013589116928365771,1.2134890154743045
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,600.0,0.9088739132154067,9.480313578169616,-0.023171232944941424,-0.9916634405033172
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,650.0,0.8655425338452254,28.222142472412216,0.016828008102200368,0.3516979533452439
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,700.0,0.8156987172667514,11.698704611860066,-0.003544313608412938,0.8266115687737922
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,750.0,0.7914600365029583,4.05749957692613,-0.003357512255805149,-0.18405980207375075
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,775.0,0.7865278971563422,6.599710499693025,0.027290474468200997,1.1047144633445987
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,800.0,0.7848460188711506,4.2217327777607725,0.028417501319053115,-0.8456017933125752
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,825.0,0.7685767947681096,5.348613231606707,0.03421879133352208,-0.03061826879919443
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,850.0,0.7423270180193483,4.811327194738697,0.029745920481472614,-1.2736150499049406
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,875.0,0.6921280315625946,8.974037224430509,0.023523368207818703,-2.479982009569674
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,900.0,0.6695385848951306,5.132702606864476,0.03179836989208243,-1.5353973926104034
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,925.0,0.6644246778937452,3.7110422761046533,0.01273383816392374,-0.7213359766312485
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,950.0,0.6597518986892834,4.058998694900117,-0.0017843085341815307,0.08599996504314064
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,975.0,0.5945552569873565,4.488507778849946,-0.0022395516800800055,-0.07368839118343018
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,u_component_of_wind,1000.0,0.5267478222541055,8.008655629366672,-0.012011701864163893,-2.039563301288299
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,1.0,149.06522704220762,168.2393460223038,-0.8917889354565263,3.851947028686687
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,2.0,89.98675052721575,88.51592920622278,-0.14718412439191142,0.6215863144922462
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,3.0,49.34519299242299,55.82799452932607,0.6128838447042947,-0.35572137647075336
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,5.0,31.037008986804203,38.18855047048763,-0.007898245981710579,-0.3301168494849629
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,7.0,22.899280762652715,30.824453665107526,-0.4908748077601217,-1.8043741480969735
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,10.0,17.95805499443876,27.352921971738688,-0.4803375258050302,-2.7217250379880937
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,20.0,9.393729523517536,23.20826653795942,-0.43575631605512133,-3.4639275219663412
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,30.0,6.675609390935586,24.482049405584416,0.06652008847079613,3.776791895552434
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,50.0,1.0581490195527716,27.966250889140657,0.03393908677879008,4.641564372310796
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,70.0,1.0802690499469392,249.31758298677465,-0.051459519576000735,-15.264246729568704
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,100.0,1.1204948809193769,64.01432557970304,-0.013828665140881533,7.082379064141024
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,125.0,1.136148755431903,58.562306557115136,-0.10000262902531384,-6.913729569721938
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,150.0,1.0401198220926102,74.1003167944302,-0.04440583259520159,7.881247049557286
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,175.0,1.138535232887052,11.436228835512967,-0.019015872790724447,2.6180097519123184
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,200.0,1.1946103603883813,7.68961004472913,-0.004341545509359549,-1.11713217661656
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,225.0,1.3988569758622194,6.9671060323507445,-0.041784556623777114,0.6106652323510842
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,250.0,1.6547015615074363,54.80703583780777,0.0035114469081538287,6.306061071315227
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,300.0,1.9814063875723193,176.81184636935944,0.016783672604930626,-10.838260328675236
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,350.0,1.8393676414165112,44.943305213428275,-0.04054812686006372,3.692644688340864
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,400.0,1.5603342809913332,41.74979075874326,-0.0016568186331577164,0.5032870880514202
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,450.0,1.3186296960499013,13.193853960957505,-0.0001271744198885691,-0.39243257045306545
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,500.0,1.225040849876023,9.155962743842458,0.011869157054755454,0.06613979586716037
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,550.0,1.135222422245881,5.285590005581803,-0.008999418141491949,-1.1421609816711684
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,600.0,1.0415332786754723,6.585374420953907,0.0021737967766204632,-0.17136511440608537
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,650.0,0.9706220779010128,28.11760805995457,0.03025145051709989,-3.4182593796291205
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,700.0,0.9251844970601062,7.567157896744219,0.016160471625223785,-0.6757538858906665
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,750.0,0.8835338627424527,16.42941968544006,0.01352056774003226,-1.4610047659084577
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,775.0,0.8402381263537455,34.82257322860609,0.02173029636700292,-2.062623521004653
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,800.0,0.8184183671426619,58.70064506819844,0.020611881666061038,4.778619118259109
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,825.0,0.8136307617989188,18.798231918626435,0.022303391690354425,-2.50159122598928
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,850.0,0.7866855913705447,11.768242609993504,0.03229675306007307,-1.7232300622259336
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,875.0,0.7690381567807425,11.234555394138779,0.009052753503403788,-0.5516517271804964
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,900.0,0.7612407993166896,17.56022748629647,-0.013773728591310931,-2.901950282446777
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,925.0,0.7484816776997196,5.616358951895084,0.0077513497757789,-0.4206576324378839
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,950.0,0.7232960950310575,6.389286348893838,0.010697261932504091,1.2871379839701333
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,975.0,0.6501477661827904,21.40446122984318,0.007528415418806261,4.082284153307601
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,v_component_of_wind,1000.0,0.5550493102325608,21.74639280316842,-0.0008978129311233499,3.983952987734777
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,specific_humidity,1.0,7.767166198073684e-13,1.502497209534582e-13,-8.646838596977937e-07,-3.3195916570628747e-07
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,specific_humidity,2.0,4.046454854924205e-13,2.5798350519873815e-14,-6.185740502799535e-07,-8.160530448841697e-08
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,specific_humidity,3.0,3.141760732146799e-13,2.340806289825645e-14,-5.344829281894991e-07,-1.9012872619152064e-09
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,specific_humidity,5.0,2.1472346756620468e-13,4.5109800939642435e-14,-4.236500599448249e-07,1.2746458312383993e-07
k1_w128_d16,2022-01-10T00,2022-01-10T06,6,specific_humidity,7.0,1.488836675802281e-13,6.308024420636678e-14,-3.4388871028706436e-07,1.9776918666165292e-07
