component,normalized,run,insertion,path,svd_value
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,1.133434931632608
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,1.0986480294188883
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,1.05222505465225
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,1.0046353115205346
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.9737027010526583
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.9325097674195882
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.9160670710711867
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.8835183246705518
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.8465431958850054
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.8308176060115231
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.7971611694896178
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.7770380164329291
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.7428572031843441
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.7274318517768299
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.6652027919940051
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.6404824300392857
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.5946738887836601
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.5639098559887902
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.5417610678113448
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.5092355667464376
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.4789082821186869
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.4347850777337536
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.4160605341659744
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.3567289752747223
C,False,di64_ds32,r0_s1,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/~ssm/x_proj/C_w,0.2975952347511414
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.0
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.8825851254283062
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.8678729688079935
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.823684677712691
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.8184213767685358
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.7994280416614798
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.7745893228079914
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.7585987840831958
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.7437978945109078
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.7247942919674751
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.7113921853291859
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.6918644222130176
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.6851177342553905
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.6791521557479039
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.6683110320249764
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.6153760726731902
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.6070329408254704
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.5863442566521471
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.5806530556275997
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.5529665929677431
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.5427133325142911
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.49465383152484427
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.4921776114269307
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.4837282392771601
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.4753728625556309
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.4606905628074752
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.4351589164626489
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.4220293258097552
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.41650892416592866
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.4019474535835486
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.37041102200713316
delta_raw,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.34457626999128393
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.4654976653563259
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.2934264407934029
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.2718658096139779
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.2071079721777265
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.1993946169319991
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.1715599286752783
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.1351588441850489
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.111724747016071
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.0900340779026862
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.062184342741926
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.0425435867526567
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.0139256954962805
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,1.0040384400454905
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.995295898670269
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.9794082571644798
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.9018321978187049
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.8896053575741116
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.8592861392188118
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.8509456974042642
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.8103712510142692
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.795345121757445
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.7249140352592206
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.7212851404868198
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.7089026053276043
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.6966578202490307
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.6751409442460468
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.6377243761350004
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.6184829916861004
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.6103928559652434
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.5890530548226106
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.5428364879737043
delta_raw,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/delta_raw_w,0.5049757192094176
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.0
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.7966576678191686
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.7725178452277538
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.7322692205170723
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.7096615321473801
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.7037187919234361
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.6934045782799877
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.6519917649146878
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.6486896553571095
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.6297556234248411
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.6250178712571974
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.6164458824292964
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.6017408282004587
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.5839609492870167
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.5765478497904256
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.5713076821338057
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.5622492763768948
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.5578585889712363
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.5465382785001702
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.5330533573838181
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.5235505631762986
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.5117431113522832
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.49844936136647666
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.4938398802566352
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.4857947938710986
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.4803201283132209
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.4758879858814691
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.45306256651653115
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.44980612883268983
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.4378647466267105
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.431797304312893
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.4286712919294555
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.41554409432207545
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.40266163938381
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.4003473423586793
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.384271301024957
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.37546497784064514
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.37298233839839323
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.3585812976676827
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.3553104489904308
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.35094770584826795
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.33275855426502193
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.33028568499676686
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.32117361209617035
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.31042396044745174
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.3084288411260157
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.2979371933087917
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.29043413357332787
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.28027778355152555
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.2782155105448055
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.2629029410684882
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.2559251744976682
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.2521454439084617
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.23992862721398803
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.23554221076077347
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.22213064561756063
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.21616472063690767
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.20748668177990964
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.2014634316052191
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.18308307624982817
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.1749799975480234
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.17354363312844007
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.15286971126073384
B,True,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.13270033939214768
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,2.0024978813430927
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.5953052919636144
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.5469653483683081
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.4663675626581953
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.4210957145958218
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.4091953898880014
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.388541198919276
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.305612127894806
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.2989996605017928
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.261084301672143
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.2515969629941077
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.2344315735273392
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.2049847335890564
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.1693805637343522
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.154535847698243
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.1440424230679789
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.1259029847314188
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.1171106425039479
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.094441744769492
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.0674382188039182
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.0484088935365208
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,1.0247644962748694
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.9981437900931871
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.9889133139366386
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.9728030454943793
B,False,di128_ds64,r0_s0,mesh_interleaved_temporal_r0_s0/~_run_sequence/mamba_block_0/~ssm/x_proj/B_w,0.9618400393136673
