selection,normalized,run,insertion,tensor,path,svd_value
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/A_log,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/A_log,9.276720812166607e-05
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/A_log,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/A_log,3.5153484481085066e-05
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/conv1d/kernel,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/conv1d/kernel,1.0
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/conv1d/kernel,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/conv1d/kernel,0.9135999975471985
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/conv1d/kernel,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/conv1d/kernel,0.7717012169298267
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/conv1d/kernel,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/conv1d/kernel,0.7334227592388939
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,1.0
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.8055846508284044
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.7737681994290924
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.7530717947856832
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.7375793807498283
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.7166831663358775
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.7136258605624176
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.7026278595240047
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.6987226395606837
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.6870312119749414
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.6834211856009739
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.6780884768754369
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.673347121963002
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.6646271377266925
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.6589606577519496
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.6523098969882445
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.6434892041699716
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.6412824758329843
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.6387941732380064
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.6323956852852937
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.6269789768599037
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.6246795635824356
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.6161704382109688
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.6081305811030432
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.6067069592206981
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.6027930553929732
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.6012668114231051
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5950009538284834
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.590485837563222
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5862808613651005
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5842027019515337
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5782395498309525
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5772013526384706
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.574385480988282
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5672079515337374
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5644187473030091
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5600171250635747
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5550787833597064
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5531420623389768
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5461076885205467
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5427312322179292
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5391217342092097
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5330251292488204
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5310169219573171
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5295670094527449
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5284442039516214
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5218250835905788
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5207397873288319
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5173509463747186
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5153550537000953
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5079805342906897
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5056990999468858
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.5037572661519373
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.501449568208863
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.49856554810871884
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.49573648326968484
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.49409063375854295
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.48771341687125985
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.4822469502645414
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.47961013452979895
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.47361003702114624
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.4712959021503484
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.4696703863904774
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.4652211507980394
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.4611500922428894
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.45983113189468333
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.45541002670999964
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.44801547348632154
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.44651073422307996
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.4442957657809098
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.4426632872697095
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.43981627211412483
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.43683330416562394
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.43235247844105834
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.42911374555282233
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.4242715255013498
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.4235782996059189
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.4170857070921485
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.4128002278428325
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.4125421921477915
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.4102260890353121
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.40867947531670007
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.40561876582085343
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.40200946335449217
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.3994714715048916
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.3958889691742005
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.39287307478672234
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.3900137386958646
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.3882243509404052
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.38781994242173135
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.38328011494529024
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.3792489898752354
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.3744617047299477
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.37239787613125863
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.3678626594517203
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.36714167314457624
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.36349379276521343
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.3623554754619836
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.3570585691848046
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.35536652942581715
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.3516567954507625
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.3481236356893739
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.3463375544506159
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.34146726693733115
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.3387683762545992
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.33298184261234626
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.33175389307704606
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.328767633050053
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.3244570318700585
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.3221078912157412
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.3152569402630341
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.31067493270453683
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.31030536604535586
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.3046556392621409
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.30122436220891924
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.2976098749928562
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.2943734832880338
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.2902639822688965
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.29015237480500944
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.28473919079729154
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.2825813248388718
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.2742437165580805
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.27007252373338136
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.26429183616166735
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.2598543674460238
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.25079585298115176
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.248239636306511
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/in_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/in_proj/w,0.24239079365776395
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/out_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/out_proj/w,1.0
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/out_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/out_proj/w,0.9330550942352
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/out_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/out_proj/w,0.8721188951779681
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/out_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/out_proj/w,0.7669919304044032
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/out_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/out_proj/w,0.7415801961717817
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/out_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/out_proj/w,0.7308968916207149
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/out_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/out_proj/w,0.6917520818451207
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/out_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/out_proj/w,0.664973029313308
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/out_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/out_proj/w,0.6547629133888183
all_matrix_like_mamba_tensors,True,di64_ds32,r0_s1,mamba_block_0/out_proj/w,mesh_interleaved_temporal_r0_s1/~_run_sequence/mamba_block_0/out_proj/w,0.6397141034600465
